index,station_code,city_name,year,month,day,rainfall,period,quality,lat,long,station_name,month_name,date
84915,40383,Brisbane,2008,7,25,23.0,1.0,N,-27.51,153.05,Greenslopes Private Hospital,July,25-7-2008
84916,40383,Brisbane,2008,7,26,1.4,1.0,N,-27.51,153.05,Greenslopes Private Hospital,July,26-7-2008
84944,40383,Brisbane,2008,8,23,4.2,1.0,N,-27.51,153.05,Greenslopes Private Hospital,August,23-8-2008
84954,40383,Brisbane,2008,9,2,1.8,2.0,N,-27.51,153.05,Greenslopes Private Hospital,September,2-9-2008
84955,40383,Brisbane,2008,9,3,7.0,1.0,N,-27.51,153.05,Greenslopes Private Hospital,September,3-9-2008
84957,40383,Brisbane,2008,9,5,38.0,1.0,N,-27.51,153.05,Greenslopes Private Hospital,September,5-9-2008
84958,40383,Brisbane,2008,9,6,1.0,1.0,N,-27.51,153.05,Greenslopes Private Hospital,September,6-9-2008
84964,40383,Brisbane,2008,9,12,0.2,1.0,N,-27.51,153.05,Greenslopes Private Hospital,September,12-9-2008
84967,40383,Brisbane,2008,9,15,2.0,1.0,N,-27.51,153.05,Greenslopes Private Hospital,September,15-9-2008
84992,40383,Brisbane,2008,10,10,7.6,1.0,N,-27.51,153.05,Greenslopes Private Hospital,October,10-10-2008
84993,40383,Brisbane,2008,10,11,4.4,1.0,N,-27.51,153.05,Greenslopes Private Hospital,October,11-10-2008
84995,40383,Brisbane,2008,10,13,1.0,1.0,N,-27.51,153.05,Greenslopes Private Hospital,October,13-10-2008
84998,40383,Brisbane,2008,10,16,13.0,1.0,N,-27.51,153.05,Greenslopes Private Hospital,October,16-10-2008
85004,40383,Brisbane,2008,10,22,3.2,1.0,N,-27.51,153.05,Greenslopes Private Hospital,October,22-10-2008
85015,40383,Brisbane,2008,11,2,1.4,1.0,N,-27.51,153.05,Greenslopes Private Hospital,November,2-11-2008
85018,40383,Brisbane,2008,11,5,4.0,2.0,N,-27.51,153.05,Greenslopes Private Hospital,November,5-11-2008
85019,40383,Brisbane,2008,11,6,30.0,1.0,N,-27.51,153.05,Greenslopes Private Hospital,November,6-11-2008
85021,40383,Brisbane,2008,11,8,0.3,1.0,N,-27.51,153.05,Greenslopes Private Hospital,November,8-11-2008
85022,40383,Brisbane,2008,11,9,8.6,1.0,N,-27.51,153.05,Greenslopes Private Hospital,November,9-11-2008
85026,40383,Brisbane,2008,11,13,7.2,1.0,N,-27.51,153.05,Greenslopes Private Hospital,November,13-11-2008
85030,40383,Brisbane,2008,11,17,28.0,1.0,N,-27.51,153.05,Greenslopes Private Hospital,November,17-11-2008
85031,40383,Brisbane,2008,11,18,13.2,1.0,N,-27.51,153.05,Greenslopes Private Hospital,November,18-11-2008
85032,40383,Brisbane,2008,11,19,77.6,1.0,N,-27.51,153.05,Greenslopes Private Hospital,November,19-11-2008
85034,40383,Brisbane,2008,11,21,21.2,1.0,N,-27.51,153.05,Greenslopes Private Hospital,November,21-11-2008
85040,40383,Brisbane,2008,11,27,31.0,2.0,N,-27.51,153.05,Greenslopes Private Hospital,November,27-11-2008
85042,40383,Brisbane,2008,11,29,2.8,1.0,N,-27.51,153.05,Greenslopes Private Hospital,November,29-11-2008
85043,40383,Brisbane,2008,11,30,3.0,1.0,N,-27.51,153.05,Greenslopes Private Hospital,November,30-11-2008
85049,40383,Brisbane,2008,12,6,9.2,1.0,N,-27.51,153.05,Greenslopes Private Hospital,December,6-12-2008
85050,40383,Brisbane,2008,12,7,21.8,1.0,N,-27.51,153.05,Greenslopes Private Hospital,December,7-12-2008
85056,40383,Brisbane,2008,12,13,13.6,1.0,N,-27.51,153.05,Greenslopes Private Hospital,December,13-12-2008
85062,40383,Brisbane,2008,12,19,5.6,1.0,N,-27.51,153.05,Greenslopes Private Hospital,December,19-12-2008
85068,40383,Brisbane,2008,12,25,2.0,1.0,N,-27.51,153.05,Greenslopes Private Hospital,December,25-12-2008
85069,40383,Brisbane,2008,12,26,0.6,1.0,N,-27.51,153.05,Greenslopes Private Hospital,December,26-12-2008
85070,40383,Brisbane,2008,12,27,0.2,1.0,N,-27.51,153.05,Greenslopes Private Hospital,December,27-12-2008
85073,40383,Brisbane,2008,12,30,21.6,1.0,N,-27.51,153.05,Greenslopes Private Hospital,December,30-12-2008
85075,40383,Brisbane,2009,1,1,0.0,,Y,-27.51,153.05,Greenslopes Private Hospital,January,1-1-2009
85076,40383,Brisbane,2009,1,2,0.0,,Y,-27.51,153.05,Greenslopes Private Hospital,January,2-1-2009
85077,40383,Brisbane,2009,1,3,3.8,1.0,Y,-27.51,153.05,Greenslopes Private Hospital,January,3-1-2009
85078,40383,Brisbane,2009,1,4,6.8,1.0,Y,-27.51,153.05,Greenslopes Private Hospital,January,4-1-2009
85079,40383,Brisbane,2009,1,5,0.0,,Y,-27.51,153.05,Greenslopes Private Hospital,January,5-1-2009
85080,40383,Brisbane,2009,1,6,0.0,,Y,-27.51,153.05,Greenslopes Private Hospital,January,6-1-2009
85081,40383,Brisbane,2009,1,7,0.0,,Y,-27.51,153.05,Greenslopes Private Hospital,January,7-1-2009
85082,40383,Brisbane,2009,1,8,0.0,,Y,-27.51,153.05,Greenslopes Private Hospital,January,8-1-2009
85083,40383,Brisbane,2009,1,9,0.0,,Y,-27.51,153.05,Greenslopes Private Hospital,January,9-1-2009
85084,40383,Brisbane,2009,1,10,0.0,,Y,-27.51,153.05,Greenslopes Private Hospital,January,10-1-2009
85085,40383,Brisbane,2009,1,11,0.0,,Y,-27.51,153.05,Greenslopes Private Hospital,January,11-1-2009
85086,40383,Brisbane,2009,1,12,0.0,,Y,-27.51,153.05,Greenslopes Private Hospital,January,12-1-2009
85087,40383,Brisbane,2009,1,13,0.0,,Y,-27.51,153.05,Greenslopes Private Hospital,January,13-1-2009
85088,40383,Brisbane,2009,1,14,0.0,,Y,-27.51,153.05,Greenslopes Private Hospital,January,14-1-2009
85089,40383,Brisbane,2009,1,15,0.0,,Y,-27.51,153.05,Greenslopes Private Hospital,January,15-1-2009
85090,40383,Brisbane,2009,1,16,0.0,,Y,-27.51,153.05,Greenslopes Private Hospital,January,16-1-2009
85091,40383,Brisbane,2009,1,17,0.0,,Y,-27.51,153.05,Greenslopes Private Hospital,January,17-1-2009
85092,40383,Brisbane,2009,1,18,0.0,,Y,-27.51,153.05,Greenslopes Private Hospital,January,18-1-2009
85093,40383,Brisbane,2009,1,19,0.0,,Y,-27.51,153.05,Greenslopes Private Hospital,January,19-1-2009
85094,40383,Brisbane,2009,1,20,0.0,,Y,-27.51,153.05,Greenslopes Private Hospital,January,20-1-2009
85095,40383,Brisbane,2009,1,21,0.0,,Y,-27.51,153.05,Greenslopes Private Hospital,January,21-1-2009
85096,40383,Brisbane,2009,1,22,0.0,,Y,-27.51,153.05,Greenslopes Private Hospital,January,22-1-2009
85097,40383,Brisbane,2009,1,23,31.6,1.0,Y,-27.51,153.05,Greenslopes Private Hospital,January,23-1-2009
85098,40383,Brisbane,2009,1,24,0.0,,Y,-27.51,153.05,Greenslopes Private Hospital,January,24-1-2009
85099,40383,Brisbane,2009,1,25,0.0,,Y,-27.51,153.05,Greenslopes Private Hospital,January,25-1-2009
85100,40383,Brisbane,2009,1,26,10.6,1.0,Y,-27.51,153.05,Greenslopes Private Hospital,January,26-1-2009
85101,40383,Brisbane,2009,1,27,1.4,1.0,Y,-27.51,153.05,Greenslopes Private Hospital,January,27-1-2009
85102,40383,Brisbane,2009,1,28,0.0,,Y,-27.51,153.05,Greenslopes Private Hospital,January,28-1-2009
85103,40383,Brisbane,2009,1,29,0.0,,Y,-27.51,153.05,Greenslopes Private Hospital,January,29-1-2009
85105,40383,Brisbane,2009,1,31,5.4,2.0,Y,-27.51,153.05,Greenslopes Private Hospital,January,31-1-2009
85108,40383,Brisbane,2009,2,3,7.0,2.0,N,-27.51,153.05,Greenslopes Private Hospital,February,3-2-2009
85109,40383,Brisbane,2009,2,4,5.8,1.0,N,-27.51,153.05,Greenslopes Private Hospital,February,4-2-2009
85118,40383,Brisbane,2009,2,13,15.2,1.0,N,-27.51,153.05,Greenslopes Private Hospital,February,13-2-2009
85119,40383,Brisbane,2009,2,14,24.8,1.0,N,-27.51,153.05,Greenslopes Private Hospital,February,14-2-2009
85120,40383,Brisbane,2009,2,15,1.6,1.0,N,-27.51,153.05,Greenslopes Private Hospital,February,15-2-2009
85123,40383,Brisbane,2009,2,18,16.4,1.0,N,-27.51,153.05,Greenslopes Private Hospital,February,18-2-2009
85124,40383,Brisbane,2009,2,19,1.6,1.0,N,-27.51,153.05,Greenslopes Private Hospital,February,19-2-2009
85126,40383,Brisbane,2009,2,21,24.0,1.0,N,-27.51,153.05,Greenslopes Private Hospital,February,21-2-2009
85127,40383,Brisbane,2009,2,22,1.0,1.0,N,-27.51,153.05,Greenslopes Private Hospital,February,22-2-2009
85143,40383,Brisbane,2009,3,10,4.8,1.0,N,-27.51,153.05,Greenslopes Private Hospital,March,10-3-2009
85146,40383,Brisbane,2009,3,13,3.3,1.0,N,-27.51,153.05,Greenslopes Private Hospital,March,13-3-2009
85147,40383,Brisbane,2009,3,14,6.2,1.0,N,-27.51,153.05,Greenslopes Private Hospital,March,14-3-2009
85154,40383,Brisbane,2009,3,21,15.6,1.0,N,-27.51,153.05,Greenslopes Private Hospital,March,21-3-2009
85162,40383,Brisbane,2009,3,29,3.0,1.0,N,-27.51,153.05,Greenslopes Private Hospital,March,29-3-2009
85163,40383,Brisbane,2009,3,30,3.0,1.0,N,-27.51,153.05,Greenslopes Private Hospital,March,30-3-2009
85166,40383,Brisbane,2009,4,2,16.0,1.0,N,-27.51,153.05,Greenslopes Private Hospital,April,2-4-2009
85167,40383,Brisbane,2009,4,3,88.2,1.0,N,-27.51,153.05,Greenslopes Private Hospital,April,3-4-2009
85168,40383,Brisbane,2009,4,4,21.0,1.0,N,-27.51,153.05,Greenslopes Private Hospital,April,4-4-2009
85172,40383,Brisbane,2009,4,8,7.8,3.0,N,-27.51,153.05,Greenslopes Private Hospital,April,8-4-2009
85175,40383,Brisbane,2009,4,11,15.2,1.0,N,-27.51,153.05,Greenslopes Private Hospital,April,11-4-2009
85176,40383,Brisbane,2009,4,12,17.2,1.0,N,-27.51,153.05,Greenslopes Private Hospital,April,12-4-2009
85177,40383,Brisbane,2009,4,13,1.0,1.0,N,-27.51,153.05,Greenslopes Private Hospital,April,13-4-2009
85178,40383,Brisbane,2009,4,14,42.6,1.0,N,-27.51,153.05,Greenslopes Private Hospital,April,14-4-2009
85182,40383,Brisbane,2009,4,18,2.8,1.0,N,-27.51,153.05,Greenslopes Private Hospital,April,18-4-2009
85203,40383,Brisbane,2009,5,9,2.2,6.0,N,-27.51,153.05,Greenslopes Private Hospital,May,9-5-2009
85213,40383,Brisbane,2009,5,19,54.6,1.0,N,-27.51,153.05,Greenslopes Private Hospital,May,19-5-2009
85214,40383,Brisbane,2009,5,20,90.6,1.0,N,-27.51,153.05,Greenslopes Private Hospital,May,20-5-2009
85215,40383,Brisbane,2009,5,21,72.0,1.0,N,-27.51,153.05,Greenslopes Private Hospital,May,21-5-2009
85217,40383,Brisbane,2009,5,23,10.0,1.0,N,-27.51,153.05,Greenslopes Private Hospital,May,23-5-2009
85228,40383,Brisbane,2009,6,3,8.2,2.0,N,-27.51,153.05,Greenslopes Private Hospital,June,3-6-2009
85229,40383,Brisbane,2009,6,4,6.0,1.0,N,-27.51,153.05,Greenslopes Private Hospital,June,4-6-2009
85231,40383,Brisbane,2009,6,6,1.6,1.0,N,-27.51,153.05,Greenslopes Private Hospital,June,6-6-2009
85247,40383,Brisbane,2009,6,22,26.0,1.0,N,-27.51,153.05,Greenslopes Private Hospital,June,22-6-2009
85252,40383,Brisbane,2009,6,27,46.8,5.0,N,-27.51,153.05,Greenslopes Private Hospital,June,27-6-2009
85266,40383,Brisbane,2009,7,11,3.8,3.0,N,-27.51,153.05,Greenslopes Private Hospital,July,11-7-2009
85322,40383,Brisbane,2009,9,5,10.2,1.0,N,-27.51,153.05,Greenslopes Private Hospital,September,5-9-2009
85325,40383,Brisbane,2009,9,8,11.0,1.0,N,-27.51,153.05,Greenslopes Private Hospital,September,8-9-2009
85339,40383,Brisbane,2009,9,22,3.0,1.0,N,-27.51,153.05,Greenslopes Private Hospital,September,22-9-2009
85359,40383,Brisbane,2009,10,12,5.8,1.0,N,-27.51,153.05,Greenslopes Private Hospital,October,12-10-2009
85361,40383,Brisbane,2009,10,14,4.8,1.0,N,-27.51,153.05,Greenslopes Private Hospital,October,14-10-2009
85368,40383,Brisbane,2009,10,21,33.0,1.0,N,-27.51,153.05,Greenslopes Private Hospital,October,21-10-2009
85379,40383,Brisbane,2009,11,1,6.0,1.0,N,-27.51,153.05,Greenslopes Private Hospital,November,1-11-2009
85385,40383,Brisbane,2009,11,7,14.0,1.0,N,-27.51,153.05,Greenslopes Private Hospital,November,7-11-2009
85424,40383,Brisbane,2009,12,16,17.2,1.0,N,-27.51,153.05,Greenslopes Private Hospital,December,16-12-2009
85428,40383,Brisbane,2009,12,20,4.0,1.0,N,-27.51,153.05,Greenslopes Private Hospital,December,20-12-2009
85429,40383,Brisbane,2009,12,21,10.6,1.0,N,-27.51,153.05,Greenslopes Private Hospital,December,21-12-2009
85431,40383,Brisbane,2009,12,23,21.0,1.0,N,-27.51,153.05,Greenslopes Private Hospital,December,23-12-2009
85434,40383,Brisbane,2009,12,26,17.0,1.0,N,-27.51,153.05,Greenslopes Private Hospital,December,26-12-2009
85435,40383,Brisbane,2009,12,27,56.0,1.0,N,-27.51,153.05,Greenslopes Private Hospital,December,27-12-2009
85436,40383,Brisbane,2009,12,28,17.8,1.0,N,-27.51,153.05,Greenslopes Private Hospital,December,28-12-2009
85437,40383,Brisbane,2009,12,29,33.2,1.0,N,-27.51,153.05,Greenslopes Private Hospital,December,29-12-2009
85438,40383,Brisbane,2009,12,30,13.0,1.0,N,-27.51,153.05,Greenslopes Private Hospital,December,30-12-2009
85448,40383,Brisbane,2010,1,9,10.4,1.0,N,-27.51,153.05,Greenslopes Private Hospital,January,9-1-2010
85469,40383,Brisbane,2010,1,30,14.4,1.0,N,-27.51,153.05,Greenslopes Private Hospital,January,30-1-2010
85470,40383,Brisbane,2010,1,31,8.4,1.0,N,-27.51,153.05,Greenslopes Private Hospital,January,31-1-2010
85476,40383,Brisbane,2010,2,6,1.8,1.0,N,-27.51,153.05,Greenslopes Private Hospital,February,6-2-2010
85477,40383,Brisbane,2010,2,7,92.6,1.0,N,-27.51,153.05,Greenslopes Private Hospital,February,7-2-2010
85479,40383,Brisbane,2010,2,9,2.2,1.0,N,-27.51,153.05,Greenslopes Private Hospital,February,9-2-2010
85487,40383,Brisbane,2010,2,17,112.0,2.0,N,-27.51,153.05,Greenslopes Private Hospital,February,17-2-2010
85491,40383,Brisbane,2010,2,21,2.4,1.0,N,-27.51,153.05,Greenslopes Private Hospital,February,21-2-2010
85499,40383,Brisbane,2010,3,1,22.0,1.0,N,-27.51,153.05,Greenslopes Private Hospital,March,1-3-2010
85500,40383,Brisbane,2010,3,2,63.4,1.0,N,-27.51,153.05,Greenslopes Private Hospital,March,2-3-2010
85501,40383,Brisbane,2010,3,3,20.0,1.0,N,-27.51,153.05,Greenslopes Private Hospital,March,3-3-2010
85504,40383,Brisbane,2010,3,6,32.6,1.0,N,-27.51,153.05,Greenslopes Private Hospital,March,6-3-2010
85505,40383,Brisbane,2010,3,7,5.2,1.0,N,-27.51,153.05,Greenslopes Private Hospital,March,7-3-2010
85511,40383,Brisbane,2010,3,13,4.1,1.0,N,-27.51,153.05,Greenslopes Private Hospital,March,13-3-2010
85512,40383,Brisbane,2010,3,14,3.0,1.0,N,-27.51,153.05,Greenslopes Private Hospital,March,14-3-2010
85526,40383,Brisbane,2010,3,28,15.6,1.0,N,-27.51,153.05,Greenslopes Private Hospital,March,28-3-2010
85527,40383,Brisbane,2010,3,29,9.0,1.0,N,-27.51,153.05,Greenslopes Private Hospital,March,29-3-2010
85532,40383,Brisbane,2010,4,3,8.6,2.0,N,-27.51,153.05,Greenslopes Private Hospital,April,3-4-2010
85546,40383,Brisbane,2010,4,17,3.6,1.0,N,-27.51,153.05,Greenslopes Private Hospital,April,17-4-2010
85547,40383,Brisbane,2010,4,18,1.8,1.0,N,-27.51,153.05,Greenslopes Private Hospital,April,18-4-2010
85553,40383,Brisbane,2010,4,24,3.0,1.0,N,-27.51,153.05,Greenslopes Private Hospital,April,24-4-2010
85563,40383,Brisbane,2010,5,4,5.8,1.0,N,-27.51,153.05,Greenslopes Private Hospital,May,4-5-2010
85564,40383,Brisbane,2010,5,5,5.2,1.0,N,-27.51,153.05,Greenslopes Private Hospital,May,5-5-2010
85571,40383,Brisbane,2010,5,12,20.0,1.0,N,-27.51,153.05,Greenslopes Private Hospital,May,12-5-2010
85581,40383,Brisbane,2010,5,22,21.0,1.0,N,-27.51,153.05,Greenslopes Private Hospital,May,22-5-2010
85588,40383,Brisbane,2010,5,29,12.4,1.0,N,-27.51,153.05,Greenslopes Private Hospital,May,29-5-2010
85589,40383,Brisbane,2010,5,30,3.8,1.0,N,-27.51,153.05,Greenslopes Private Hospital,May,30-5-2010
85609,40383,Brisbane,2010,6,19,0.2,1.0,N,-27.51,153.05,Greenslopes Private Hospital,June,19-6-2010
85620,40383,Brisbane,2010,6,30,6.8,1.0,N,-27.51,153.05,Greenslopes Private Hospital,June,30-6-2010
85623,40383,Brisbane,2010,7,3,11.4,1.0,N,-27.51,153.05,Greenslopes Private Hospital,July,3-7-2010
85640,40383,Brisbane,2010,7,20,1.8,1.0,N,-27.51,153.05,Greenslopes Private Hospital,July,20-7-2010
85648,40383,Brisbane,2010,7,28,2.0,1.0,N,-27.51,153.05,Greenslopes Private Hospital,July,28-7-2010
85658,40383,Brisbane,2010,8,7,11.8,3.0,N,-27.51,153.05,Greenslopes Private Hospital,August,7-8-2010
85662,40383,Brisbane,2010,8,11,78.4,1.0,N,-27.51,153.05,Greenslopes Private Hospital,August,11-8-2010
85671,40383,Brisbane,2010,8,20,6.8,1.0,N,-27.51,153.05,Greenslopes Private Hospital,August,20-8-2010
85672,40383,Brisbane,2010,8,21,4.8,1.0,N,-27.51,153.05,Greenslopes Private Hospital,August,21-8-2010
85675,40383,Brisbane,2010,8,24,15.6,1.0,N,-27.51,153.05,Greenslopes Private Hospital,August,24-8-2010
85687,40383,Brisbane,2010,9,5,2.8,1.0,N,-27.51,153.05,Greenslopes Private Hospital,September,5-9-2010
85688,40383,Brisbane,2010,9,6,26.2,1.0,N,-27.51,153.05,Greenslopes Private Hospital,September,6-9-2010
85693,40383,Brisbane,2010,9,11,2.9,1.0,N,-27.51,153.05,Greenslopes Private Hospital,September,11-9-2010
85702,40383,Brisbane,2010,9,20,11.0,1.0,N,-27.51,153.05,Greenslopes Private Hospital,September,20-9-2010
85703,40383,Brisbane,2010,9,21,20.8,1.0,N,-27.51,153.05,Greenslopes Private Hospital,September,21-9-2010
85711,40383,Brisbane,2010,9,29,21.8,1.0,N,-27.51,153.05,Greenslopes Private Hospital,September,29-9-2010
85714,40383,Brisbane,2010,10,2,5.1,1.0,N,-27.51,153.05,Greenslopes Private Hospital,October,2-10-2010
85715,40383,Brisbane,2010,10,3,6.3,1.0,N,-27.51,153.05,Greenslopes Private Hospital,October,3-10-2010
85717,40383,Brisbane,2010,10,5,16.8,1.0,N,-27.51,153.05,Greenslopes Private Hospital,October,5-10-2010
85720,40383,Brisbane,2010,10,8,48.6,1.0,N,-27.51,153.05,Greenslopes Private Hospital,October,8-10-2010
85722,40383,Brisbane,2010,10,10,8.2,1.0,N,-27.51,153.05,Greenslopes Private Hospital,October,10-10-2010
85723,40383,Brisbane,2010,10,11,95.4,1.0,N,-27.51,153.05,Greenslopes Private Hospital,October,11-10-2010
85724,40383,Brisbane,2010,10,12,21.0,1.0,N,-27.51,153.05,Greenslopes Private Hospital,October,12-10-2010
85728,40383,Brisbane,2010,10,16,26.4,1.0,N,-27.51,153.05,Greenslopes Private Hospital,October,16-10-2010
85732,40383,Brisbane,2010,10,20,4.2,1.0,N,-27.51,153.05,Greenslopes Private Hospital,October,20-10-2010
85735,40383,Brisbane,2010,10,23,2.6,1.0,N,-27.51,153.05,Greenslopes Private Hospital,October,23-10-2010
85737,40383,Brisbane,2010,10,25,57.6,1.0,N,-27.51,153.05,Greenslopes Private Hospital,October,25-10-2010
85742,40383,Brisbane,2010,10,30,17.5,2.0,N,-27.51,153.05,Greenslopes Private Hospital,October,30-10-2010
85748,40383,Brisbane,2010,11,5,57.4,1.0,N,-27.51,153.05,Greenslopes Private Hospital,November,5-11-2010
85757,40383,Brisbane,2010,11,14,1.2,1.0,N,-27.51,153.05,Greenslopes Private Hospital,November,14-11-2010
85762,40383,Brisbane,2010,11,19,23.0,1.0,N,-27.51,153.05,Greenslopes Private Hospital,November,19-11-2010
85764,40383,Brisbane,2010,11,21,1.6,1.0,N,-27.51,153.05,Greenslopes Private Hospital,November,21-11-2010
85765,40383,Brisbane,2010,11,22,6.2,1.0,N,-27.51,153.05,Greenslopes Private Hospital,November,22-11-2010
85767,40383,Brisbane,2010,11,24,3.0,1.0,N,-27.51,153.05,Greenslopes Private Hospital,November,24-11-2010
85770,40383,Brisbane,2010,11,27,2.0,1.0,N,-27.51,153.05,Greenslopes Private Hospital,November,27-11-2010
85775,40383,Brisbane,2010,12,2,54.2,2.0,Y,-27.51,153.05,Greenslopes Private Hospital,December,2-12-2010
85777,40383,Brisbane,2010,12,4,4.0,1.0,Y,-27.51,153.05,Greenslopes Private Hospital,December,4-12-2010
85778,40383,Brisbane,2010,12,5,31.4,1.0,Y,-27.51,153.05,Greenslopes Private Hospital,December,5-12-2010
85780,40383,Brisbane,2010,12,7,17.6,2.0,Y,-27.51,153.05,Greenslopes Private Hospital,December,7-12-2010
85785,40383,Brisbane,2010,12,12,38.2,1.0,Y,-27.51,153.05,Greenslopes Private Hospital,December,12-12-2010
85786,40383,Brisbane,2010,12,13,2.0,1.0,Y,-27.51,153.05,Greenslopes Private Hospital,December,13-12-2010
85789,40383,Brisbane,2010,12,16,4.6,1.0,Y,-27.51,153.05,Greenslopes Private Hospital,December,16-12-2010
85790,40383,Brisbane,2010,12,17,43.6,1.0,Y,-27.51,153.05,Greenslopes Private Hospital,December,17-12-2010
85791,40383,Brisbane,2010,12,18,10.0,1.0,Y,-27.51,153.05,Greenslopes Private Hospital,December,18-12-2010
85792,40383,Brisbane,2010,12,19,3.8,1.0,Y,-27.51,153.05,Greenslopes Private Hospital,December,19-12-2010
85793,40383,Brisbane,2010,12,20,60.8,1.0,Y,-27.51,153.05,Greenslopes Private Hospital,December,20-12-2010
85797,40383,Brisbane,2010,12,24,13.0,2.0,Y,-27.51,153.05,Greenslopes Private Hospital,December,24-12-2010
85798,40383,Brisbane,2010,12,25,53.4,1.0,Y,-27.51,153.05,Greenslopes Private Hospital,December,25-12-2010
85799,40383,Brisbane,2010,12,26,41.8,1.0,Y,-27.51,153.05,Greenslopes Private Hospital,December,26-12-2010
85800,40383,Brisbane,2010,12,27,63.0,1.0,Y,-27.51,153.05,Greenslopes Private Hospital,December,27-12-2010
85801,40383,Brisbane,2010,12,28,28.0,1.0,Y,-27.51,153.05,Greenslopes Private Hospital,December,28-12-2010
85805,40383,Brisbane,2011,1,1,1.4,1.0,Y,-27.51,153.05,Greenslopes Private Hospital,January,1-1-2011
85806,40383,Brisbane,2011,1,2,4.6,1.0,Y,-27.51,153.05,Greenslopes Private Hospital,January,2-1-2011
85807,40383,Brisbane,2011,1,3,0.0,,Y,-27.51,153.05,Greenslopes Private Hospital,January,3-1-2011
85808,40383,Brisbane,2011,1,4,0.0,,Y,-27.51,153.05,Greenslopes Private Hospital,January,4-1-2011
85809,40383,Brisbane,2011,1,5,0.0,,Y,-27.51,153.05,Greenslopes Private Hospital,January,5-1-2011
85810,40383,Brisbane,2011,1,6,51.2,1.0,Y,-27.51,153.05,Greenslopes Private Hospital,January,6-1-2011
85811,40383,Brisbane,2011,1,7,38.6,1.0,Y,-27.51,153.05,Greenslopes Private Hospital,January,7-1-2011
85812,40383,Brisbane,2011,1,8,8.2,1.0,Y,-27.51,153.05,Greenslopes Private Hospital,January,8-1-2011
85813,40383,Brisbane,2011,1,9,4.4,1.0,Y,-27.51,153.05,Greenslopes Private Hospital,January,9-1-2011
85814,40383,Brisbane,2011,1,10,87.0,1.0,Y,-27.51,153.05,Greenslopes Private Hospital,January,10-1-2011
85815,40383,Brisbane,2011,1,11,13.0,1.0,Y,-27.51,153.05,Greenslopes Private Hospital,January,11-1-2011
85817,40383,Brisbane,2011,1,13,0.0,,Y,-27.51,153.05,Greenslopes Private Hospital,January,13-1-2011
85818,40383,Brisbane,2011,1,14,0.0,,Y,-27.51,153.05,Greenslopes Private Hospital,January,14-1-2011
85819,40383,Brisbane,2011,1,15,0.7,1.0,Y,-27.51,153.05,Greenslopes Private Hospital,January,15-1-2011
85820,40383,Brisbane,2011,1,16,0.0,,Y,-27.51,153.05,Greenslopes Private Hospital,January,16-1-2011
85821,40383,Brisbane,2011,1,17,0.0,,Y,-27.51,153.05,Greenslopes Private Hospital,January,17-1-2011
85822,40383,Brisbane,2011,1,18,0.0,,Y,-27.51,153.05,Greenslopes Private Hospital,January,18-1-2011
85824,40383,Brisbane,2011,1,20,46.6,2.0,Y,-27.51,153.05,Greenslopes Private Hospital,January,20-1-2011
85825,40383,Brisbane,2011,1,21,4.8,1.0,Y,-27.51,153.05,Greenslopes Private Hospital,January,21-1-2011
85826,40383,Brisbane,2011,1,22,0.0,,Y,-27.51,153.05,Greenslopes Private Hospital,January,22-1-2011
85827,40383,Brisbane,2011,1,23,0.0,,Y,-27.51,153.05,Greenslopes Private Hospital,January,23-1-2011
85828,40383,Brisbane,2011,1,24,0.0,,Y,-27.51,153.05,Greenslopes Private Hospital,January,24-1-2011
85829,40383,Brisbane,2011,1,25,0.0,,Y,-27.51,153.05,Greenslopes Private Hospital,January,25-1-2011
85830,40383,Brisbane,2011,1,26,0.0,,Y,-27.51,153.05,Greenslopes Private Hospital,January,26-1-2011
85831,40383,Brisbane,2011,1,27,0.0,,Y,-27.51,153.05,Greenslopes Private Hospital,January,27-1-2011
85832,40383,Brisbane,2011,1,28,0.0,,Y,-27.51,153.05,Greenslopes Private Hospital,January,28-1-2011
85833,40383,Brisbane,2011,1,29,0.0,,Y,-27.51,153.05,Greenslopes Private Hospital,January,29-1-2011
85834,40383,Brisbane,2011,1,30,0.0,,Y,-27.51,153.05,Greenslopes Private Hospital,January,30-1-2011
85835,40383,Brisbane,2011,1,31,0.0,,Y,-27.51,153.05,Greenslopes Private Hospital,January,31-1-2011
85840,40383,Brisbane,2011,2,5,10.0,2.0,N,-27.51,153.05,Greenslopes Private Hospital,February,5-2-2011
85841,40383,Brisbane,2011,2,6,3.8,1.0,N,-27.51,153.05,Greenslopes Private Hospital,February,6-2-2011
85847,40383,Brisbane,2011,2,12,23.0,1.0,N,-27.51,153.05,Greenslopes Private Hospital,February,12-2-2011
85854,40383,Brisbane,2011,2,19,41.0,6.0,N,-27.51,153.05,Greenslopes Private Hospital,February,19-2-2011
85857,40383,Brisbane,2011,2,22,60.2,1.0,N,-27.51,153.05,Greenslopes Private Hospital,February,22-2-2011
85858,40383,Brisbane,2011,2,23,1.0,1.0,N,-27.51,153.05,Greenslopes Private Hospital,February,23-2-2011
85864,40383,Brisbane,2011,3,1,29.0,1.0,N,-27.51,153.05,Greenslopes Private Hospital,March,1-3-2011
85866,40383,Brisbane,2011,3,3,8.2,1.0,N,-27.51,153.05,Greenslopes Private Hospital,March,3-3-2011
85869,40383,Brisbane,2011,3,6,3.2,1.0,N,-27.51,153.05,Greenslopes Private Hospital,March,6-3-2011
